Time:128Hz,Epoch,AF3,F7,F3,FC5,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.5312500000,17,211.1538391113,1117.6922607422,7806.0258789062,5353.8461914062,6249.6152343750,8276.5380859375,1497.3077392578,2255.2563476562,33552,0.5312500000,0.0000000000
0.5390625000,17,1918.2050781250,4680.2563476562,145.2564086914,3527.8205566406,2285.0000000000,7047.3076171875,828.3333129883,6307.5639648438,33552,0.5312500000,0.0000000000
0.5468750000,17,1683.4615478516,3164.1025390625,7462.9487304688,222.3076782227,2968.4614257812,5012.0512695312,8362.5644531250,3157.8205566406,33552,0.5468750000,0.0000000000
0.5546875000,17,2633.8461914062,3710.3845214844,2357.5642089844,8296.9228515625,5830.2563476562,4655.0000000000,2936.9230957031,2588.8461914062,,,
0.5625000000,18,1655.1281738281,3244.6154785156,7580.8974609375,3619.8718261719,8133.2050781250,7008.9741210938,8168.5898437500,3436.6667480469,33552,0.5625000000,0.0000000000
0.5703125000,18,1004.6153564453,8375.5126953125,3163.3332519531,2362.9487304688,2896.4101562500,97.6922988892,7287.6923828125,2747.8205566406,33552,0.5625000000,0.0000000000
0.5781250000,18,4598.0771484375,4661.6665039062,5481.9228515625,3458.3332519531,4275.7690429688,7236.1538085938,5989.3588867188,7523.2050781250,33552,0.5781250000,0.0000000000
0.5859375000,18,2827.3076171875,1546.6666259766,5451.2822265625,5984.2309570312,2332.3076171875,2936.7949218750,3735.1281738281,1664.2307128906,,,
0.5937500000,19,2593.8461914062,1167.3077392578,1978.9743652344,5688.2050781250,3640.3845214844,6518.9741210938,6401.7949218750,6396.7949218750,33552,0.5937500000,0.0000000000
0.6015625000,19,6962.0512695312,5825.5126953125,911.7948608398,2420.1281738281,1801.4102783203,4495.0000000000,7082.6923828125,4191.9228515625,33552,0.5937500000,0.0000000000
0.6093750000,19,5657.1796875000,2358.7180175781,7088.8461914062,1667.0512695312,2201.7949218750,4310.1284179688,3163.8461914062,3187.0512695312,33552,0.6093750000,0.0000000000
0.6171875000,19,688.2051391602,4931.5385742188,479.3589782715,478.3333129883,4352.9487304688,6099.3588867188,6677.1796875000,8060.2563476562,,,
0.6250000000,20,2951.6667480469,239.1025543213,5240.1284179688,4287.1796875000,1877.8205566406,1254.1025390625,6019.4873046875,5655.8974609375,33552,0.6250000000,0.0000000000
0.6328125000,20,683.2051391602,3299.1025390625,1367.0512695312,7963.5898437500,2625.2563476562,5126.2822265625,6261.0258789062,4732.4360351562,33552,0.6250000000,0.0000000000
0.6406250000,20,2747.3076171875,7627.9487304688,1921.1538085938,1075.2563476562,8299.8720703125,7316.6665039062,2723.8461914062,4525.1284179688,33552,0.6406250000,0.0000000000
0.6484375000,20,4028.8461914062,4537.8203125000,663.0769042969,3061.2819824219,459.2307739258,2120.3845214844,4175.8974609375,397.0512695312,,,
0.6562500000,21,3932.0512695312,580.1281738281,7289.4873046875,3789.7436523438,7354.4873046875,3097.0512695312,7692.6923828125,8117.6923828125,33552,0.6562500000,0.0000000000
0.6640625000,21,1777.6922607422,3824.7436523438,7572.4360351562,1410.5128173828,5364.7436523438,3759.8718261719,6808.3334960938,2162.4357910156,33552,0.6562500000,0.0000000000
0.6718750000,21,4573.2050781250,250.2564086914,6538.3334960938,8278.5898437500,3798.7180175781,2853.5898437500,7090.7690429688,3100.3845214844,33552,0.6718750000,0.0000000000
0.6796875000,21,7971.5385742188,7269.7436523438,5481.0258789062,1820.5128173828,4334.1025390625,7615.6411132812,6307.3076171875,3874.6154785156,,,
0.6875000000,22,7800.6411132812,919.4871826172,5935.8974609375,99.3589630127,6857.3076171875,7267.4360351562,8243.9746093750,3166.1538085938,,,
0.6953125000,22,460.6410217285,6196.7949218750,1383.5897216797,5140.7690429688,5911.0258789062,1096.9230957031,7275.0000000000,2121.4101562500,33552,0.6953125000,0.0000000000
0.7031250000,22,1862.5640869141,5585.2563476562,3815.5129394531,3567.8205566406,1858.0769042969,7465.8974609375,4338.2050781250,6543.7177734375,,,
0.7109375000,22,206.9230651855,3682.5642089844,6190.2563476562,3831.1538085938,2052.5642089844,1813.7178955078,4692.1796875000,163.8461456299,33552,0.7109375000,0.0000000000
0.7187500000,23,5708.7177734375,5747.4360351562,1428.4615478516,8278.4619140625,1201.9230957031,5291.7949218750,5976.1538085938,6287.0512695312,,,
0.7265625000,23,1862.6922607422,1905.5128173828,7047.4360351562,6823.9741210938,3185.7692871094,8091.7949218750,8011.9228515625,7889.7436523438,33552,0.7265625000,0.0000000000
0.7343750000,23,2052.8205566406,6455.7690429688,3294.6154785156,2853.9743652344,1858.5897216797,7558.4614257812,7271.7949218750,1824.3590087891,,,
0.7421875000,23,2456.0256347656,303.2051086426,5340.3847656250,6710.1284179688,2409.7436523438,5026.1538085938,1557.5640869141,5903.0771484375,33552,0.7421875000,0.0000000000
0.7500000000,24,3972.4357910156,7806.0258789062,4440.8974609375,2816.6667480469,8340.5126953125,3399.7436523438,7361.7949218750,1463.0769042969,33552,0.7500000000,0.0000000000
0.7578125000,24,7490.1284179688,1672.4359130859,2210.0000000000,5444.4873046875,5540.1284179688,5077.8203125000,3968.7180175781,111.5384521484,33552,0.7500000000,0.0000000000
0.7656250000,24,359.1025695801,371.0256347656,7479.8715820312,938.0769042969,7289.2309570312,1443.0769042969,6884.4873046875,7046.2822265625,33552,0.7656250000,0.0000000000
0.7734375000,24,544.7435913086,5833.3334960938,1268.4615478516,6189.8715820312,2163.0769042969,47.0512733459,2145.2563476562,2791.7949218750,,,
0.7812500000,25,7835.5126953125,3018.3332519531,5861.6665039062,2879.1025390625,173.3333282471,5567.8203125000,4616.0258789062,6461.7949218750,33552,0.7812500000,0.0000000000
0.7890625000,25,377.5640869141,7036.5385742188,138.3333282471,3948.7180175781,5072.9487304688,2844.1025390625,4085.8974609375,5963.3334960938,33552,0.7812500000,0.0000000000
0.7968750000,25,6650.1284179688,7704.2309570312,884.6153564453,8005.3847656250,4783.7177734375,3324.4870605469,863.9743652344,4584.7436523438,33552,0.7968750000,0.0000000000
0.8046875000,25,7444.4873046875,6051.0258789062,7725.3847656250,4405.3847656250,2185.3845214844,1087.5640869141,4231.4101562500,1018.9743652344,,,
0.8125000000,26,3966.7949218750,7475.5126953125,4761.7949218750,3240.0000000000,5289.6152343750,7273.7177734375,1844.3590087891,7670.1284179688,33552,0.8125000000,0.0000000000
0.8203125000,26,5400.7690429688,2717.3076171875,6648.9741210938,7656.4101562500,1184.4871826172,7653.5898437500,5971.4101562500,1373.2050781250,33552,0.8125000000,0.0000000000
0.8281250000,26,6183.5898437500,2405.8974609375,4547.0512695312,5466.0258789062,7855.0000000000,3880.7692871094,5025.7690429688,7132.6923828125,33552,0.8281250000,0.0000000000
0.8359375000,26,6446.1538085938,6474.6152343750,3561.7949218750,1000.6409912109,1149.6153564453,6471.9228515625,1336.6666259766,5151.7949218750,,,
0.8437500000,27,5823.8461914062,4538.0771484375,3726.9230957031,8053.8461914062,5955.2563476562,6253.7177734375,7619.7436523438,1282.9487304688,33552,0.8437500000,0.0000000000
0.8515625000,27,5343.0771484375,2471.1538085938,2083.2050781250,7004.4873046875,5953.0771484375,1336.4102783203,3663.3332519531,8307.3076171875,33552,0.8437500000,0.0000000000
0.8593750000,27,1709.3590087891,3460.0000000000,7943.0771484375,3852.5642089844,2637.0512695312,1866.2821044922,8197.5644531250,3520.0000000000,33552,0.8593750000,0.0000000000
0.8671875000,27,842.9487304688,5382.6923828125,8143.3334960938,2566.5385742188,6122.8203125000,6332.9487304688,4156.7949218750,7412.6923828125,,,
0.8750000000,28,1813.7178955078,1161.7949218750,7369.6152343750,6614.2309570312,5666.6665039062,4815.2563476562,6283.4614257812,7062.4360351562,33552,0.8750000000,0.0000000000
0.8828125000,28,6518.7177734375,2315.8974609375,6811.4101562500,6398.7177734375,3272.0512695312,3307.3076171875,844.6153564453,7817.6923828125,33552,0.8750000000,0.0000000000
0.8906250000,28,5859.4873046875,4321.1538085938,7407.9487304688,5466.6665039062,165.3846130371,7343.7177734375,3456.5385742188,8065.8974609375,33552,0.8906250000,0.0000000000
0.8984375000,28,2017.9487304688,6678.9741210938,208.9743499756,7396.1538085938,8030.1284179688,6792.1796875000,2774.8718261719,5546.0258789062,,,
0.9062500000,29,6552.6923828125,2771.1538085938,8305.6406250000,4988.0771484375,5647.4360351562,163.2051239014,6328.5898437500,7752.3076171875,33552,0.9062500000,0.0000000000
0.9140625000,29,6633.9741210938,7244.1025390625,1256.0256347656,4361.2822265625,7425.2563476562,5255.5126953125,5697.9487304688,2937.1794433594,33552,0.9062500000,0.0000000000
0.9218750000,29,3989.3588867188,7858.4614257812,746.4102783203,5158.7177734375,3092.8205566406,806.7948608398,1657.6922607422,4578.9741210938,33552,0.9218750000,0.0000000000
0.9296875000,29,3069.1025390625,4680.0000000000,1886.4102783203,2049.7436523438,3247.8205566406,7575.8974609375,7634.2309570312,3377.1794433594,,,
0.9375000000,30,6180.1284179688,1153.7178955078,5196.9228515625,1251.9230957031,5628.0771484375,7800.7690429688,6743.4614257812,2079.6154785156,33552,0.9375000000,0.0000000000
0.9453125000,30,2369.3588867188,8218.3330078125,105.7692184448,51.2820434570,787.3076782227,6407.3076171875,6588.0771484375,7852.3076171875,33552,0.9375000000,0.0000000000
0.9531250000,30,7771.2822265625,3075.3845214844,257.8204956055,2306.2819824219,2121.9230957031,5831.1538085938,3488.5898437500,3310.2563476562,33552,0.9531250000,0.0000000000
0.9609375000,30,2369.1025390625,5601.7949218750,5464.1025390625,562.3076782227,2251.1538085938,7488.5898437500,1966.2821044922,3157.9487304688,,,
0.9687500000,31,6999.2309570312,2108.8461914062,4579.4873046875,483.8461608887,1246.5384521484,3822.5642089844,6541.5385742188,981.5384521484,33552,0.9687500000,0.0000000000
0.9765625000,31,4106.1538085938,5683.4614257812,2806.0256347656,6956.6665039062,943.2051391602,2182.3076171875,1544.4871826172,4877.3076171875,33552,0.9687500000,0.0000000000
0.9843750000,31,7126.2822265625,6953.7177734375,4420.0000000000,5334.3588867188,2995.1281738281,6350.5126953125,4461.6665039062,5103.2050781250,33552,0.9843750000,0.0000000000
0.9921875000,31,5670.1284179688,4373.4614257812,4292.3076171875,3796.1538085938,3349.3588867188,1248.5897216797,2081.2819824219,865.8973999023,,,
1.0000000000,32,2718.5898437500,3172.5642089844,1617.3077392578,1894.7435302734,4868.8461914062,3561.7949218750,3081.5385742188,2565.6411132812,33552,1.0000000000,0.0000000000
1.0078125000,32,998.2051391602,5981.0258789062,5122.8203125000,6182.6923828125,3285.6411132812,291.0256347656,4195.2563476562,3348.4614257812,33552,1.0000000000,0.0000000000
1.0156250000,32,5955.5126953125,5080.8974609375,1710.1281738281,4975.7690429688,603.7179565430,7584.3588867188,6362.8203125000,6562.6923828125,33552,1.0156250000,0.0000000000
1.0234375000,32,817.4359130859,444.7435913086,2804.4870605469,4006.1538085938,1956.6666259766,5969.1025390625,4791.0258789062,2549.2307128906,,,
1.0312500000,33,2334.3588867188,2132.4357910156,420.3846130371,1176.1538085938,5164.7436523438,1818.4615478516,6717.9487304688,1613.3333740234,33552,1.0312500000,0.0000000000
1.0390625000,33,4933.4614257812,6902.8203125000,6728.4614257812,6529.3588867188,960.3845825195,4845.0000000000,6352.1796875000,2070.2563476562,33552,1.0312500000,0.0000000000
1.0468750000,33,529.6153564453,1365.3846435547,6475.2563476562,96.6666564941,6737.9487304688,2991.2819824219,7001.4101562500,212.8205108643,33552,1.0468750000,0.0000000000
1.0546875000,33,5925.7690429688,2833.7180175781,380.0000000000,4404.6152343750,6450.8974609375,7548.9746093750,958.7179565430,7269.1025390625,,,
1.0625000000,34,5652.4360351562,7860.5126953125,4940.8974609375,4025.7692871094,3368.5898437500,3103.5898437500,3810.1281738281,202.0512695312,33552,1.0625000000,0.0000000000
1.0703125000,34,4523.3334960938,3182.8205566406,1557.0512695312,1656.1538085938,2240.1281738281,4273.8461914062,8281.6669921875,619.3589477539,33552,1.0625000000,0.0000000000
1.0781250000,34,2978.3332519531,1744.7435302734,5377.8203125000,5883.5898437500,6469.2309570312,2858.2050781250,3488.3332519531,5110.0000000000,33552,1.0781250000,0.0000000000
1.0859375000,34,1786.9230957031,1584.2307128906,109.1025543213,1499.1025390625,8357.6923828125,702.6923217773,2036.1538085938,1136.1538085938,,,
1.0937500000,35,4863.4614257812,6063.5898437500,7927.6923828125,4892.9487304688,434.4871826172,2886.2819824219,4525.3847656250,3450.8974609375,33552,1.0937500000,0.0000000000
1.1015625000,35,1441.1538085938,6060.1284179688,2908.8461914062,302.4358825684,7015.0000000000,2747.8205566406,4910.7690429688,2939.6154785156,33552,1.0937500000,0.0000000000
1.1093750000,35,1987.1794433594,5090.2563476562,4688.4614257812,8150.2563476562,7596.0258789062,1103.3333740234,3247.3076171875,5182.1796875000,33552,1.1093750000,0.0000000000
1.1171875000,35,5077.9487304688,644.4871826172,2963.8461914062,7416.6665039062,5525.0000000000,3730.8974609375,6635.8974609375,8021.5385742188,,,
1.1250000000,36,3580.2563476562,7373.0771484375,1635.2563476562,5055.2563476562,4646.4101562500,6045.7690429688,2569.1025390625,2044.2307128906,33552,1.1250000000,0.0000000000
1.1328125000,36,5570.6411132812,4752.8203125000,5357.0512695312,3404.4870605469,6746.9228515625,1245.7691650391,4694.4873046875,3073.2050781250,33552,1.1250000000,0.0000000000
1.1406250000,36,7361.4101562500,2134.6154785156,8234.2304687500,880.0000000000,7170.0000000000,1681.4102783203,3145.1281738281,6867.6923828125,33552,1.1406250000,0.0000000000
1.1484375000,36,1921.9230957031,5686.1538085938,7956.2822265625,1376.5384521484,5950.0000000000,4988.9741210938,3647.1794433594,4530.2563476562,,,
1.1562500000,37,5934.6152343750,2697.9487304688,6656.2822265625,1010.3845825195,2105.6411132812,2553.4614257812,476.4102478027,5685.0000000000,33552,1.1562500000,0.0000000000
1.1640625000,37,4832.9487304688,5699.4873046875,563.9743652344,3585.5129394531,6007.3076171875,8366.7949218750,1050.2563476562,3961.9230957031,33552,1.1562500000,0.0000000000
1.1718750000,37,1207.1794433594,1130.1281738281,145.3846130371,7058.3334960938,5150.6411132812,4095.7692871094,6494.2309570312,3758.3332519531,33552,1.1718750000,0.0000000000
1.1796875000,37,6020.0000000000,2766.5385742188,3738.8461914062,5130.3847656250,6522.8203125000,6083.3334960938,3262.1794433594,3752.0512695312,,,
1.1875000000,38,1230.0000000000,1325.5128173828,7450.6411132812,951.2820434570,4258.7177734375,7110.7690429688,1269.8718261719,7337.8203125000,33552,1.1875000000,0.0000000000
1.1953125000,38,8239.6152343750,6554.6152343750,6384.7436523438,2121.4101562500,6513.5898437500,2947.4357910156,8142.8203125000,3168.5898437500,33552,1.1875000000,0.0000000000
1.2031250000,38,2335.3845214844,6330.8974609375,6545.1284179688,227.6923065186,1545.3846435547,4201.9228515625,3246.4101562500,8016.2822265625,33552,1.2031250000,0.0000000000
1.2109375000,38,7181.5385742188,6112.5639648438,4575.3847656250,5012.3076171875,1571.4102783203,4491.4101562500,2847.5642089844,4710.2563476562,,,
1.2187500000,39,4162.0512695312,5371.9228515625,37.0512733459,298.7179260254,5773.8461914062,4835.3847656250,1293.2050781250,3405.1281738281,33552,1.2187500000,0.0000000000
1.2265625000,39,4312.4360351562,5689.7436523438,1388.8461914062,4351.7949218750,7814.2309570312,2243.7180175781,2427.1794433594,664.8717651367,33552,1.2187500000,0.0000000000
1.2343750000,39,2782.1794433594,768.8461303711,7216.9228515625,2883.8461914062,7279.6152343750,3700.7692871094,2903.8461914062,2444.6154785156,33552,1.2343750000,0.0000000000
1.2421875000,39,998.8461303711,267.8204956055,4214.8715820312,2210.3845214844,1417.6922607422,3983.9743652344,2620.8974609375,4658.2050781250,,,
1.2500000000,40,6809.7436523438,5924.2309570312,8382.6923828125,4352.8203125000,3041.6667480469,6515.1284179688,466.4102478027,8119.6152343750,33552,1.2500000000,0.0000000000
1.2578125000,40,2175.0000000000,3784.3588867188,3536.9230957031,3557.3076171875,6005.3847656250,6686.1538085938,1411.6666259766,4820.7690429688,33552,1.2500000000,0.0000000000
